Coding_Scheme,Code_Value,Full_Name,Shortcode,Viewport,Unit,UCUM_Unit,CID_Source
LN,78187-2,Mitral valve medial annulus Tissue velocity.S-wave.max by US.tissue doppler,78187-2,,cm/s,cm/s,LOINC_db
LN,78188-0,Mitral valve lateral annulus Tissue velocity.S-wave.max by US.tissue doppler,78188-0,,cm/s,cm/s,LOINC_db
LN,78189-8,Mitral valve medial annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler,78189-8,,{ratio},,LOINC_db
LN,78190-6,Mitral valve lateral annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler,78190-6,,{ratio},,LOINC_db
LN,78191-4,Mitral valve E-wave deceleration time by US.doppler,78191-4,,s,s,LOINC_db
LN,78192-2,Heart ventricle Left basal inferior septum Segmental wall motion by US,78192-2,,nan,,LOINC_db
LN,78193-0,Heart ventricle Left basal inferior lateral Segmental wall motion by US,78193-0,,nan,,LOINC_db
LN,78194-8,Heart.ventricle.left.basal anterior lateral Segmental wall motion by US,78194-8,,nan,,LOINC_db
LN,78195-5,Heart ventricle Left mid inferior septum Segmental wall motion by US,78195-5,,nan,,LOINC_db
LN,78196-3,Heart ventricle Left mid inferior lateral Segmental wall motion by US,78196-3,,nan,,LOINC_db
LN,78197-1,Heart ventricle Left mid anterior lateral Segmental wall motion by US,78197-1,,nan,,LOINC_db
LN,78198-9,Heart ventricle Left apex Segmental wall motion by US,78198-9,,nan,,LOINC_db
LN,78199-7,Cardiovascular system.central US Study diagnosis,78199-7,,nan,,LOINC_db
LN,78508-9,Cardiothoracic Surgery Admission History and Physical Note,78508-9,,nan,,LOINC_db
LN,78543-6,Cardiothoracic Surgery Checklist,78543-6,,nan,,LOINC_db
LN,78596-4,Cardiothoracic Surgery Education Note,78596-4,,nan,,LOINC_db
LN,78626-9,Cardiothoracic Surgery Flowsheet,78626-9,,nan,,LOINC_db
LN,78679-8,Cardiothoracic Surgery Surgical Operation Note,78679-8,,nan,,LOINC_db
LN,78681-4,Cardiothoracic Surgery Transfer Summary Note,78681-4,,nan,,LOINC_db
LN,78730-9,Cardiothoracic Surgery Preoperative Evaluation and Management Note,78730-9,,nan,,LOINC_db
LN,78895-0,Coronary angiography panel,78895-0,,nan,,LOINC_db
LN,78896-8,Number of diseased coronary segments on Cardiac angiogram,78896-8,,nan,,LOINC_db
LN,78897-6,Percent stenosis of Proximal right coronary artery by Cardiac angiogram,78897-6,,%,%,LOINC_db
LN,78898-4,Percent stenosis of Mid right coronary artery by Cardiac angiogram,78898-4,,%,%,LOINC_db
LN,78899-2,Percent stenosis of Distal right coronary artery by Cardiac angiogram,78899-2,,%,%,LOINC_db
LN,78900-8,Percent stenosis of AV nodal artery by Cardiac angiogram,78900-8,,%,%,LOINC_db
LN,78901-6,Percent stenosis of Posterior descending branch from right coronary artery by Cardiac angiogram,78901-6,,%,%,LOINC_db
LN,78902-4,Percent stenosis of Left main coronary artery by Cardiac angiogram,78902-4,,%,%,LOINC_db
LN,78903-2,Percent stenosis of Proximal left anterior descending artery by Cardiac angiogram,78903-2,,%,%,LOINC_db
LN,78904-0,Percent stenosis of Mid left anterior descending artery by Cardiac angiogram,78904-0,,%,%,LOINC_db
LN,78905-7,Percent stenosis of Distal left anterior descending artery by Cardiac angiogram,78905-7,,%,%,LOINC_db
LN,78906-5,Percent stenosis of First diagonal artery by Cardiac angiogram,78906-5,,%,%,LOINC_db
LN,78907-3,Percent stenosis of Second diagonal artery by Cardiac angiogram,78907-3,,%,%,LOINC_db
LN,78908-1,Percent stenosis of Proximal left circumflex artery by Cardiac angiogram,78908-1,,%,%,LOINC_db
LN,78909-9,Percent stenosis of Obtuse marginal artery by Cardiac angiogram,78909-9,,%,%,LOINC_db
LN,78910-7,Percent stenosis of Mid and distal left circumflex artery by Cardiac angiogram,78910-7,,%,%,LOINC_db
LN,78911-5,Percent stenosis of Posterolateral branch from left circumflex artery by Cardiac angiogram,78911-5,,%,%,LOINC_db
LN,78912-3,Percent stenosis of Posterior descending branch from left circumflex artery by Cardiac angiogram,78912-3,,%,%,LOINC_db
LN,78913-1,Percent stenosis of Ramus intermedius branch from left main coronary artery by Cardiac angiogram,78913-1,,%,%,LOINC_db
LN,78914-9,Percutaneous coronary intervention panel,78914-9,,nan,,LOINC_db
LN,78929-7,Peripheral vessels fluoroscopic angiogram performed,78929-7,,nan,,LOINC_db
LN,78930-5,Right heart catheterization performed,78930-5,,nan,,LOINC_db
LN,78931-3,Spasm load test performed,78931-3,,nan,,LOINC_db
LN,78932-1,Optical coherence tomography performed,78932-1,,nan,,LOINC_db
LN,78933-9,Assisted circulation procedures performed panel,78933-9,,nan,,LOINC_db
LN,78934-7,Temporary pacing performed,78934-7,,nan,,LOINC_db
LN,78935-4,Percutaneous cardiopulmonary support performed,78935-4,,nan,,LOINC_db
LN,78936-2,Cardiac procedure complication [Presence],78936-2,,nan,,LOINC_db
LN,78937-0,Cardiac procedure complication Type,78937-0,,nan,,LOINC_db
LN,78938-8,Cardiac procedure complication Narrative,78938-8,,nan,,LOINC_db
LN,78939-6,Percutaneous coronary intervention device panel,78939-6,,nan,,LOINC_db
LN,78943-8,Cardiac procedure complications panel,78943-8,,nan,,LOINC_db
LN,78944-6,Procedure start time,78944-6,,{clock_time},,LOINC_db
LN,78949-5,Catheterization and angiography procedures performed panel,78949-5,,nan,,LOINC_db
LN,78950-3,Left ventricle Segmental wall motion panel by Angiogram,78950-3,,nan,,LOINC_db
LN,78951-1,Left ventricular basal anterior Segmental wall motion by Cardiac angiogram,78951-1,,nan,,LOINC_db
LN,78952-9,Left ventricular lateral anterior Segmental wall motion by Cardiac angiogram,78952-9,,nan,,LOINC_db
LN,78953-7,Left ventricular apex Segmental wall motion by Cardiac angiogram,78953-7,,nan,,LOINC_db
LN,78954-5,Left ventricular inferior Segmental wall motion by Cardiac angiogram,78954-5,,nan,,LOINC_db
LN,78955-2,Left ventricular basal posterior Segmental wall motion by Cardiac angiogram,78955-2,,nan,,LOINC_db
LN,78956-0,Ventricular septal Segmental wall motion by Cardiac angiogram,78956-0,,nan,,LOINC_db
LN,78957-8,Left ventricular lateral posterior Segmental wall motion by Cardiac angiogram,78957-8,,nan,,LOINC_db
LN,78974-3,IV contrast given [Identifier],78974-3,,nan,,LOINC_db
LN,78975-0,Type of Contrast given,78975-0,,nan,,LOINC_db
LN,79073-3,CTA Heart and Coronary arteries W contrast IV,79073-3,,nan,,LOINC_db
LN,79087-3,CT Heart and Coronary arteries for calcium scoring WO contrast,79087-3,,nan,,LOINC_db
LN,79088-1,CT Heart for congenital disease W contrast IV,79088-1,,nan,,LOINC_db
LN,79089-9,CT Heart W contrast IV,79089-9,,nan,,LOINC_db
LN,79423-0,Cardiovascular disease 10Y risk [Likelihood] ACC-AHA Pooled Cohort by Goff 2013,79423-0,,%,%,LOINC_db
LN,79909-8,Pulmonic valve annulus Diameter at end systole by US 2D,79909-8,,cm,cm,LOINC_db
LN,79910-6,Pulmonic valve Velocity-time integral during systole by US.doppler,79910-6,,cm,cm,LOINC_db
LN,79911-4,Mitral valve medial annulus Tissue velocity.E-wave.max by US.tissue doppler.A4C,79911-4,,cm/s,cm/s,LOINC_db
LN,79912-2,Mitral valve Pressure half time during diastole by US.doppler,79912-2,,ms,ms,LOINC_db
LN,79913-0,Mitral valve Maximum blood flow velocity during diastole by US.doppler,79913-0,,cm/s,cm/s,LOINC_db
LN,79914-8,Mitral valve Velocity-time integral during diastole by US.doppler,79914-8,,cm,cm,LOINC_db
LN,79915-5,Pulmonary vein Maximum A-wave velocity by Ultrasound.doppler.PW,79915-5,,cm/s,cm/s,LOINC_db
LN,79916-3,Pulmonary vein Maximum D-wave velocity by Ultrasound.doppler.PW,79916-3,,cm/s,cm/s,LOINC_db
LN,79917-1,Pulmonary vein Maximum S-wave velocity by Ultrasound.doppler.PW,79917-1,,cm/s,cm/s,LOINC_db
LN,79918-9,Pulmonic valve Regurgitant blood flow velocity at end diastole by US.doppler,79918-9,,cm/s,cm/s,LOINC_db
LN,79919-7,Pulmonic valve Maximum regurgitant blood flow velocity.E wave by US.doppler,79919-7,,cm/s,cm/s,LOINC_db
LN,79920-5,Deprecated Pulmonic valve Maximum blood flow velocity during systole by US.doppler,79920-5,,cm/s,cm/s,LOINC_db
LN,79921-3,Tricuspid valve Maximum regurgitant blood flow velocity during systole by US.doppler continuous wave,79921-3,,cm/s,cm/s,LOINC_db
LN,79922-1,Tricuspid valve annulus Tissue velocity.A-wave.max by US.tissue doppler,79922-1,,cm/s,cm/s,LOINC_db
LN,79923-9,Tricuspid valve Maximum A-wave velocity by US.doppler,79923-9,,cm/s,cm/s,LOINC_db
LN,79924-7,Tricuspid valve annulus Tissue velocity.E-wave.max by US.tissue doppler,79924-7,,cm/s,cm/s,LOINC_db
LN,79925-4,Tricuspid valve Maximum E-wave velocity by US.doppler,79925-4,,cm/s,cm/s,LOINC_db
LN,79926-2,Tricuspid valve annulus Tissue velocity.S-wave.max by US.tissue doppler,79926-2,,cm/s,cm/s,LOINC_db
LN,79927-0,Tricuspid valve Maximum blood flow velocity during diastole by US.doppler,79927-0,,cm/s,cm/s,LOINC_db
LN,79928-8,Pulmonic valve Blood flow acceleration time during systole by US.doppler,79928-8,,ms,ms,LOINC_db
LN,79929-6,Right ventricular Ejection time by US.doppler,79929-6,,ms,ms,LOINC_db
LN,79930-4,Tricuspid valve Closure to opening [Time] by US.doppler,79930-4,,ms,ms,LOINC_db
LN,79931-2,Tricuspid valve Blood flow deceleration time during diastole by US.doppler,79931-2,,ms,ms,LOINC_db
LN,79932-0,Tricuspid valve PISA radius during systole [Length] by US.2D+doppler,79932-0,,cm,cm,LOINC_db
LN,79933-8,Tricuspid valve Vena contracta diameter during systole by US.2D+doppler,79933-8,,cm,cm,LOINC_db
LN,79934-6,Pulmonic valve Maximum pressure gradient at end diastole by US.doppler+Calculated by simplified Bernoulli,79934-6,,mm[Hg],,LOINC_db
LN,79935-3,Pulmonic valve Maximum pressure gradient dur systole by US.doppler+Calculated by simplified Bernoulli,79935-3,,mm[Hg],,LOINC_db
LN,79936-1,Right ventricular Fractional area change by US.2D.A4C+Measured by planimetry,79936-1,,%,%,LOINC_db
LN,79937-9,Tricuspid valve Maximum pressure gradient dur systole by US.doppler.CW+Calculated by simplified Bernoulli,79937-9,,mm[Hg],,LOINC_db
LN,79938-7,Tricuspid valve Mean pressure gradient dur diastole by US.doppler+Calculated by simplified Bernoulli,79938-7,,mm[Hg],,LOINC_db
LN,79939-5,Tricuspid valve Maximum pressure gradient during diastole by US.doppler+Calculated by simplified Bernoulli,79939-5,,mm[Hg],,LOINC_db
LN,79940-3,Aortic valve annulus Diameter at end systole by US 2D,79940-3,,cm,cm,LOINC_db
LN,79941-1,Aortic valve Regurgitant blood flow rate during diastole by US.doppler+Calculated by PISA method,79941-1,,mL/s,,LOINC_db
LN,79942-9,Aortic valve Regurgitant fraction by US.doppler,79942-9,,%,%,LOINC_db
LN,79943-7,Aortic valve Regurgitant jet area/Left ventricular outflow tract area by US.2D+Measured by planimetry,79943-7,,%,%,LOINC_db
LN,79944-5,Aortic valve Regurgitant jet width/Left ventricular outflow tract width by US.2D+doppler,79944-5,,%,%,LOINC_db
LN,79945-2,Aortic valve PISA radius during diastole [Length] by US.2D+doppler,79945-2,,cm,cm,LOINC_db
LN,79946-0,Aortic valve PISA velocity during diastole by US.doppler,79946-0,,cm/s,cm/s,LOINC_db
LN,79947-8,Aortic valve Pressure half time during diastole by US.doppler continuous wave,79947-8,,ms,ms,LOINC_db
LN,79948-6,Aortic valve Vena contracta diameter during diastole by US.2D+doppler,79948-6,,cm,cm,LOINC_db
LN,79949-4,Aortic valve Maximum regurgitant blood flow velocity during diastole by US.doppler continuous wave,79949-4,,cm/s,cm/s,LOINC_db
LN,79950-2,Aortic valve Regurgitant blood flow volume during diastole by US.doppler+Calculated by continuity VTI,79950-2,,mL,mL,LOINC_db
LN,79951-0,Aortic valve Regurgitant blood flow volume during diastole by US.doppler+Calculated by PISA method,79951-0,,mL,mL,LOINC_db
LN,79952-8,Aortic valve Velocity-time integral during diastole by US.doppler continuous wave,79952-8,,cm,cm,LOINC_db
LN,79953-6,Aorta root Diameter at end systole by US 2D,79953-6,,cm,cm,LOINC_db
LN,79954-4,Aorta root Diameter at end systole (by US 2D)/Body surface area,79954-4,,cm/m2,,LOINC_db
LN,79955-1,Aorta.sinotubular junction Diameter at end systole by US 2D,79955-1,,cm,cm,LOINC_db
LN,79956-9,Aortic valve Effective orifice area during systole by US.doppler+Calculated by continuity Vmax,79956-9,,cm2,cm2,LOINC_db
LN,79957-7,Aortic valve Effective orifice area during systole (by US.doppler+Calculated by continuity Vmax)/Body surface area,79957-7,,cm2/m2,,LOINC_db
LN,79958-5,Aortic valve Effective orifice area during systole by US.doppler+Calculated by continuity VTI,79958-5,,cm2,cm2,LOINC_db
LN,79959-3,Aortic valve Effective orifice area during systole (by US.doppler+Calculated by continuity VTI)/Body surface area,79959-3,,cm2/m2,,LOINC_db
LN,79960-1,Aortic valve Effective regurgitant orifice area during diastole by US.doppler+Calculated by PISA method,79960-1,,cm2,cm2,LOINC_db
LN,79961-9,Aortic valve Mean flow velocity during systole by US.doppler,79961-9,,cm/s,cm/s,LOINC_db
LN,79962-7,Aortic valve Mean systole pressure gradient by US.doppler+Calculated by simplified Bernoulli,79962-7,,mm[Hg],,LOINC_db
LN,79963-5,Aortic valve Maximum gradient during systole [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli,79963-5,,mm[Hg],,LOINC_db
LN,79964-3,Aortic valve Maximum blood flow velocity during systole by US.doppler,79964-3,,cm/s,cm/s,LOINC_db
LN,79965-0,Aortic valve Velocity-time integral during systole by US.doppler,79965-0,,cm,cm,LOINC_db
LN,79966-8,Ascending thoracic aorta Diameter during systole by US 2D,79966-8,,cm,cm,LOINC_db
LN,79967-6,Inferior vena cava Diameter at end expiration by US 2D,79967-6,,cm,cm,LOINC_db
LN,79968-4,Interventricular septum Thickness at end diastole by US.M-mode,79968-4,,cm,cm,LOINC_db
LN,79969-2,Interventricular septum Thickness at end diastole by US 2D,79969-2,,cm,cm,LOINC_db
LN,79970-0,Interventricular septum Thickness at end systole by US.M-mode,79970-0,,cm,cm,LOINC_db
LN,79971-8,Interventricular septum Thickness at end systole by US 2D,79971-8,,cm,cm,LOINC_db
LN,79972-6,Interventricular septum Time to peak displacement during systole by US.M-mode+ECG,79972-6,,ms,ms,LOINC_db
LN,79973-4,Left atrial Area at end systole by US.2D.A2C+Measured by planimetry,79973-4,,cm2,cm2,LOINC_db
LN,79974-2,Left atrial Area at end systole by US.2D.A4C+Measured by planimetry,79974-2,,cm2,cm2,LOINC_db
LN,79975-9,Left atrial Minor axis at end systole [Length] by US 2D,79975-9,,cm,cm,LOINC_db
LN,79976-7,Left atrial Minor axis at end systole (by US 2D)/Body surface area,79976-7,,cm/m2,,LOINC_db
LN,79977-5,Left atrial Minor axis at end systole [Length] by US.M-mode,79977-5,,cm,cm,LOINC_db
LN,79978-3,Left atrial Minor axis at end systole (by US.M-mode)/Body surface area,79978-3,,cm/m2,,LOINC_db
LN,79979-1,Left atrial Length at end systole by US.2D.A2C,79979-1,,cm,cm,LOINC_db
LN,79980-9,Left atrial Length at end systole by US.2D.A4C,79980-9,,cm,cm,LOINC_db
LN,79981-7,Left atrial End-systolic volume by US.2D+Calculated by biplane area-length method,79981-7,,mL,mL,LOINC_db
LN,79982-5,Left atrial End-systolic volume (by US.2D+Calculated by biplane area-length method)/Body surface area,79982-5,,mL/m2,mL/m2,LOINC_db
LN,79983-3,Left atrial End-systolic volume by US.2D+Calculated by biplane method of disks,79983-3,,mL,mL,LOINC_db
LN,79984-1,Left atrial End-systolic volume (by US.2D+Calculated by biplane method of disks)/Body surface area,79984-1,,mL/m2,mL/m2,LOINC_db
LN,79985-8,Left atrial End-systolic volume by US.2D.A2C+Calculated by single plane method of disks,79985-8,,mL,mL,LOINC_db
LN,79986-6,Left atrial End-systolic volume by US.2D.A4C+Calculated by single plane method of disks,79986-6,,mL,mL,LOINC_db
LN,79987-4,Left pulmonary artery Diameter at end systole by US 2D,79987-4,,cm,cm,LOINC_db
LN,79988-2,Left ventricular posterior wall Time to peak displacement during systole by US.M-mode+ECG,79988-2,,ms,ms,LOINC_db
LN,79989-0,Left ventricular Pre ejection time by US.doppler,79989-0,,ms,ms,LOINC_db
LN,79990-8,Left ventricular Ejection fraction by US.3D.segmentation,79990-8,,%,%,LOINC_db
LN,79991-6,Left ventricular Ejection fraction by US.2D+Calculated by biplane method of disks,79991-6,,%,%,LOINC_db
LN,79992-4,Left ventricular Ejection fraction by US.2D.A2C+Calculated by single plane method of disks,79992-4,,%,%,LOINC_db
LN,79993-2,Left ventricular Ejection fraction by US.2D.A4C+Calculated by single plane method of disks,79993-2,,%,%,LOINC_db
LN,79994-0,Left ventricular Length at end diastole by US.2D.A4C,79994-0,,cm,cm,LOINC_db
LN,79995-7,Left ventricular End-diastolic volume by US.3D.segmentation,79995-7,,mL,mL,LOINC_db
LN,79996-5,Left ventricular End-diastolic volume by US.2D+Calculated by biplane method of disks,79996-5,,mL,mL,LOINC_db
LN,79997-3,Left ventricular End-diastolic volume (by US.2D+Calculated by biplane method of disks)/Body surface area,79997-3,,mL/m2,mL/m2,LOINC_db
LN,79998-1,Left ventricular End-diastolic volume by US.2D.A2C+Calculated by single plane method of disks,79998-1,,mL,mL,LOINC_db
LN,79999-9,Left ventricular End-diastolic volume by US.2D.A4C+Calculated by single plane method of disks,79999-9,,mL,mL,LOINC_db
LN,80000-3,Left ventricular End-systolic volume by US.3D.segmentation,80000-3,,mL,mL,LOINC_db
LN,80001-1,Left ventricular End-systolic volume by US.2D+Calculated by biplane method of disks,80001-1,,mL,mL,LOINC_db
LN,80002-9,Left ventricular End-systolic volume (by US.2D+Calculated by biplane method of disks)/Body surface area,80002-9,,mL/m2,mL/m2,LOINC_db
LN,80003-7,Left ventricular End-systolic volume by US.2D.A2C+Calculated by single plane method of disks,80003-7,,mL,mL,LOINC_db
LN,80004-5,Left ventricular End-systolic volume by US.2D.A4C+Calculated by single plane method of disks,80004-5,,mL,mL,LOINC_db
LN,80005-2,Left ventricular Area at end diastole by US.2D.SAX at PM+Measured by planimetry,80005-2,,cm2,cm2,LOINC_db
LN,80006-0,Left ventricular Epicardial area at end diastole by US.2D.SAX at PM+Measured by planimetry,80006-0,,cm2,cm2,LOINC_db
LN,80007-8,Left ventricular Minor axis at end diastole [Length] by US 2D,80007-8,,cm,cm,LOINC_db
LN,80008-6,Left ventricular Minor axis at end diastole [Length] by US.M-mode,80008-6,,cm,cm,LOINC_db
LN,80009-4,Left ventricular Minor axis at end diastole (by US.M-mode)/Body surface area,80009-4,,cm/m2,,LOINC_db
LN,80010-2,Left ventricular Minor axis at end diastole (by US 2D)/Body surface area,80010-2,,cm/m2,,LOINC_db
LN,80011-0,Left ventricular Minor axis at end systole [Length] by US 2D,80011-0,,cm,cm,LOINC_db
LN,80012-8,Left ventricular Minor axis at end systole [Length] by US.M-mode,80012-8,,cm,cm,LOINC_db
LN,80013-6,Left ventricular Minor axis at end systole (by US.M-mode)/Body surface area,80013-6,,cm/m2,,LOINC_db
LN,80014-4,Left ventricular Minor axis at end systole (by US 2D)/Body surface area,80014-4,,cm/m2,,LOINC_db
LN,80015-1,Left ventricular Isovolumic relaxation time by US.tissue doppler,80015-1,,ms,ms,LOINC_db
LN,80016-9,Left ventricular Myocardial mass at end diastole by US.2D+Calculated by area-length method,80016-9,,g,g,LOINC_db
LN,80017-7,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by area-length method)/Body surface area,80017-7,,g/m2,g/m2,LOINC_db
LN,80018-5,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by area-length method)/Height exp 2.7,80018-5,,g/{m2.7},,LOINC_db
LN,80019-3,Left ventricular Myocardial mass at end diastole by US.2D+Calculated by dimension method,80019-3,,g,g,LOINC_db
LN,80020-1,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by dimension method)/Body surface area,80020-1,,g/m2,g/m2,LOINC_db
LN,80021-9,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by dimension method)/Height exp 2.7,80021-9,,g/{m2.7},,LOINC_db
LN,80022-7,Left ventricular Myocardial mass at end diastole by US.M-mode+Calculated by dimension method,80022-7,,g,g,LOINC_db
LN,80023-5,Left ventricular Myocardial mass at end diastole (by US.M-mode+Calculated by dimension method)/Body surface area,80023-5,,g/m2,g/m2,LOINC_db
LN,80024-3,Left ventricular Myocardial mass at end diastole (by US.M-mode+Calculated by dimension method)/Height exp 2.7,80024-3,,g/{m2.7},,LOINC_db
LN,80025-0,Left ventricular Myocardial mass at end diastole by US.2D+Calculated by truncated ellipsoid method,80025-0,,g,g,LOINC_db
LN,80026-8,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by truncated ellipsoid method)/Body surface area,80026-8,,g/m2,g/m2,LOINC_db
LN,80027-6,Left ventricular Myocardial mass at end diastole (by US.2D+Calculated by truncated ellipsoid method)/Height exp 2.7,80027-6,,g/{m2.7},,LOINC_db
LN,80028-4,Left ventricular outflow tract Diameter at end diastole by US 2D,80028-4,,cm,cm,LOINC_db
LN,80029-2,Left ventricular outflow tract Maximum blood flow velocity during systole by US.doppler,80029-2,,cm/s,cm/s,LOINC_db
